problem,numSols,stage 1/2/3,gap,time,iterations,restarts
neos-1582420,3,0/3/0,74.4,1.1,112.0,19.0
neos-2657525-crna,3,0/2/1,1010.1,0.6,109.8,7.1
neos-2746589-doon,2,0/0/2,43.6,180.2,694.0,268.0
neos-2978193-inde,3,3/0/0,28.1,0.1,2.6,0.0
neos-2987310-joes,3,3/0/0,0.6,11.6,51.3,11.5
neos-3004026-krka,2,0/0/2,0.0,85.7,1322.7,2.2
neos-3024952-loue,3,0/1/2,791.8,42.0,1255.1,25.6
neos-3046615-murg,3,0/3/0,13613.0,0.1,104.1,77.9
neos-3083819-nubu,3,0/3/0,0.8,0.1,1.0,0.0
neos-3216931-puriri,0,0/0/0,-,-,-,-
neos-3381206-awhea,3,0/0/3,4.9,8.8,852.9,0.0
neos-3402294-bobin,3,3/0/0,701.5,9.6,15.1,0.0
neos-3555904-turama,3,0/1/2,8.4,1878.4,593.4,92.5
neos-3627168-kasai,3,3/0/0,2.2,0.1,27.2,0.3
neos-3656078-kumeu,0,0/0/0,-,-,-,-
neos-3754480-nidda,3,3/0/0,15.3,0.1,68.0,14.3
neos-4300652-rahue,3,0/0/3,206.4,865.1,762.0,0.3
neos-4338804-snowy,3,0/3/0,1.29e+05,0.7,194.6,46.0
neos-4387871-tavua,3,0/1/2,818.5,9.3,588.1,289.1
neos-4413714-turia,3,3/0/0,25054.5,514.6,89.3,12.6
neos-4532248-waihi,3,0/0/3,949.4,824.6,871.4,40.5
neos-4647030-tutaki,3,3/0/0,31.4,27.0,20.4,0.0
neos-4722843-widden,3,0/3/0,38.9,16.7,48.6,9.3
neos-4738912-atrato,3,0/3/0,12.1,0.3,17.8,0.0
neos-4763324-toguru,3,3/0/0,30.7,46.0,21.3,0.0
neos-4954672-berkel,3,3/0/0,45.8,0.1,32.3,2.0
neos-5049753-cuanza,3,0/2/1,68.3,836.6,699.4,130.8
neos-5052403-cygnet,3,3/0/0,0.3,71.6,2.0,0.0
neos-5093327-huahum,3,3/0/0,206.3,15.9,99.9,32.2
neos-5104907-jarama,0,0/0/0,-,-,-,-
neos-5107597-kakapo,3,1/2/0,35678.9,19.4,409.4,369.7
neos-5114902-kasavu,0,0/0/0,-,-,-,-
neos-5188808-nattai,3,3/0/0,4342.7,5.0,25.6,0.0
neos-5195221-niemur,3,3/0/0,953.4,7.1,11.4,0.0
neos-631710,3,3/0/0,173.9,1.6,1.0,0.0
neos-662469,3,0/3/0,1527.8,4.1,2.9,0.0
neos-787933,3,0/3/0,0.0,0.1,1.0,0.0
neos-827175,3,3/0/0,0.0,1.1,3.0,0.0
neos-848589,3,3/0/0,50673.0,65.7,65.5,18.3
neos-860300,3,3/0/0,36.1,0.2,4.0,0.0
neos-873061,3,3/0/0,55.4,51.6,31.3,1.3
neos-911970,3,3/0/0,172.5,0.1,52.0,4.9
neos-933966,3,3/0/0,123.3,2.2,9.8,0.0
neos-950242,3,3/0/0,79.8,20.8,22.6,0.4
neos-957323,3,3/0/0,11.4,1.9,1.3,0.0
neos-960392,3,3/0/0,0.8,4.0,7.0,0.0
neos10,3,0/3/0,127.1,0.1,2.9,0.0
neos16,1,0/0/1,1.3,12.0,2042.0,5.0
neos17,3,3/0/0,253.5,0.1,31.7,1.6
neos20,1,0/0/1,55.3,5.5,1114.0,93.0
neos5,3,3/0/0,26.1,0.1,3.3,0.0
neos7,3,0/3/0,21.0,0.1,45.3,6.3
neos8,3,0/3/0,20.7,0.1,2.6,0.0
net12,3,3/0/0,30.5,6.0,35.5,0.3
netdiversion,3,3/0/0,90.5,49.9,9.7,0.0
nexp-150-20-8-5,3,3/0/0,142.4,0.1,1.0,0.0
nh97p,3,0/0/3,12.5,8.1,1003.5,214.1
nh97t,3,0/1/2,11.2,8.5,905.6,222.0
noswot,3,0/3/0,6.7,0.1,33.8,1.0
ns1116954,3,2/1/0,0.0,232.9,130.4,5.2
ns1208400,3,2/1/0,0.0,96.9,189.3,0.0
ns1644855,3,3/0/0,1.1,1443.4,45.2,5.7
ns1760995,3,3/0/0,18.7,306.5,79.9,3.0
ns1830653,3,0/2/1,242.3,6.7,408.7,74.4
ns1952667,0,0/0/0,-,-,-,-
nsrand-ipx,3,3/0/0,47.0,0.1,1.0,0.0
nu25-pr12,3,0/3/0,2.6,0.3,15.7,0.0
nursesched-medium-hint03,3,0/3/0,736.8,14.0,13.8,0.0
nursesched-sprint02,3,0/3/0,94.0,2.4,11.6,0.0
nw04,3,3/0/0,22.2,2.1,13.0,0.0
opm2-z10-s4,3,3/0/0,94.2,68.9,1.0,0.0
opt1217,3,3/0/0,1.4,0.1,36.1,1.7
p200x1188c,3,3/0/0,3.9,0.1,31.0,1.0
p2756,3,0/3/0,67.7,0.1,5.0,0.0
peg-solitaire-a3,3,0/1/2,0.0,2081.6,1007.8,47.4
pg,3,3/0/0,15.5,0.1,51.7,19.2
pg5_34,3,3/0/0,7.1,0.2,52.0,13.6
physiciansched3-3,3,3/0/0,12.3,622.5,35.3,0.7
physiciansched6-2,3,2/1/0,67.9,37.9,266.2,1.7
piperout-08,3,0/0/3,31.9,28.5,870.6,9.9
piperout-27,3,0/0/3,37.1,40.5,962.7,5.5
pk1,3,3/0/0,1535.3,0.1,58.7,8.9
pp08a,3,3/0/0,53.9,0.1,15.6,0.0
pp08aCUTS,3,3/0/0,26.4,0.1,12.0,0.0
proteindesign121hz512p9,3,0/1/2,3.2,143.7,503.6,10.6
proteindesign122trx11p8,2,0/0/2,1.1,3036.5,924.3,17.0
protfold,3,3/0/0,66.5,6.5,26.5,0.4
qap10,3,3/0/0,0.0,11.9,2.0,0.0
qiu,3,3/0/0,1530.9,0.1,3.3,0.0
rB10-011000,3,3/0/0,240.2,0.4,25.3,0.0
rB10-011001,3,3/0/0,204.1,0.4,26.3,0.0
rB11-010000,3,3/0/0,289.5,1.2,29.6,0.3
rB11-110001,3,3/0/0,178.8,3.4,29.3,0.0
rB12-111111,3,1/1/1,71.4,30.4,481.8,8.6
rC10-001000,3,3/0/0,288.4,0.1,28.3,0.3
rC10-100001,3,3/0/0,436.5,2.4,107.3,1.7
rC11-010100,3,3/0/0,347.0,0.3,1.0,0.0
rC11-011100,3,3/0/0,480.5,0.2,1.0,0.0
rC12-100000,3,3/0/0,293.9,3.8,29.7,0.8
rC12-111100,3,3/0/0,194.9,0.4,1.0,0.0
radiationm18-12-05,3,0/3/0,2942.8,4.6,247.1,27.3
radiationm40-10-02,3,0/0/3,1550.2,88.4,1174.2,16.7
rail01,3,3/0/0,36.6,1779.1,32.1,0.3
rail02,3,3/0/0,6.1,1788.1,4.0,0.0
rail507,3,3/0/0,23.8,2.1,1.0,0.0
ran14x18-disj-8,3,3/0/0,16.6,0.1,22.8,0.3
rd-rplusc-21,3,0/0/3,101.5,128.8,795.7,394.1
reblock115,3,0/3/0,11.6,3.8,41.6,1.9
rmatr100-p10,3,3/0/0,29.5,0.6,2.3,0.0
rmatr200-p5,3,3/0/0,19.5,17.9,2.0,0.0
rocI-4-11,3,0/0/3,69.1,21.1,791.1,30.6
rocII-5-11,3,0/0/3,87.5,70.3,793.8,88.5
roi2alpha3n4,3,3/0/0,51.9,28.3,33.6,1.6
roi5alpha10n8,3,3/0/0,66.7,459.9,29.7,0.0
roll3000,3,0/3/0,33.5,0.7,50.0,4.3
rout,3,0/3/0,35.4,0.1,34.0,1.3
s100,3,3/0/0,3.0,281.3,6.6,0.0
s250r10,3,3/0/0,0.1,63.6,2.0,0.0
satellites2-40,3,3/0/0,330.1,766.9,38.3,4.5
satellites2-60-fs,3,3/0/0,398.0,350.3,40.4,5.5
savsched1,3,3/0/0,6.2,113.5,11.3,0.0
sct2,3,3/0/0,13.2,0.2,22.3,0.0
set1ch,3,3/0/0,56.0,0.1,31.0,1.0
seymour,3,3/0/0,12.3,0.9,1.0,0.0
seymour1,3,3/0/0,1.0,5.3,8.0,0.0
sing326,3,3/0/0,39.1,21.5,39.3,3.6
sing44,3,3/0/0,11.5,17.6,36.7,3.3
snp-02-004-104,3,0/3/0,2.5,43.2,33.3,1.6
sorrell3,3,3/0/0,73.7,0.7,1.0,0.0
sp150x300d,3,3/0/0,2.9,0.1,31.3,1.3
sp97ar,3,3/0/0,22.9,47.5,2.2,0.0
sp98ar,3,3/0/0,29.0,41.0,1.0,0.0
splice1k1,3,3/0/0,98.6,122.3,13.0,0.0
square41,3,0/3/0,6.7,799.4,10.0,0.0
square47,3,0/3/0,12.3,1556.7,11.0,0.0
supportcase10,3,3/0/0,194.8,1168.9,13.0,0.0
supportcase12,3,0/3/0,5.0,30.5,24.8,0.4
supportcase18,3,3/0/0,77.1,0.1,1.0,0.0
supportcase26,3,3/0/0,45.7,0.1,89.7,63.7
supportcase33,3,0/3/0,80.9,29.9,230.5,81.2
supportcase40,3,3/0/0,17.6,6.1,16.6,0.0
supportcase42,3,0/3/0,15.7,8.6,10.7,0.0
supportcase6,3,3/0/0,2.7,95.6,14.5,0.0
supportcase7,3,3/0/0,46.4,65.8,24.4,0.0
swath,3,1/2/0,202.2,20.0,184.8,56.1
swath1,3,2/1/0,69.5,3.9,62.0,16.3
swath3,3,3/0/0,11.3,3.7,59.4,15.4
t1717,3,3/0/0,203.7,262.7,58.0,0.3
tbfp-network,3,3/0/0,58.0,71.6,7.0,0.0
thor50dday,3,3/0/0,257.8,5.3,24.5,1.7
timtab1,3,0/3/0,75.3,0.1,105.1,33.1
timtab2,3,0/2/1,85.9,2.5,594.5,222.3
tr12-30,3,3/0/0,73.7,0.1,31.0,1.0
traininstance2,3,0/0/3,345.5,24.9,1231.8,71.8
traininstance6,3,0/2/1,608.3,8.4,632.4,48.7
trento1,3,3/0/0,12.6,31.1,3.3,0.0
triptim1,3,0/3/0,0.1,129.9,5.5,0.0
uccase12,3,3/0/0,0.0,17.4,20.5,0.0
uccase9,3,1/1/1,978.6,44.9,218.2,84.0
uct-subprob,3,3/0/0,13.9,0.1,7.3,0.0
unitcal_7,3,0/0/3,46.4,153.5,977.2,180.0
var-smallemery-m6j6,3,3/0/0,58.0,24.3,67.0,9.3
vpm2,3,3/0/0,35.0,0.1,31.0,1.0
wachplan,3,0/3/0,0.0,1.3,24.3,0.0
