problem,numSols,stage 1/2/3,gap,time,iterations,restarts
irish-electricity,3,3/0/0,7.5,10.8,8.4,0.0
irp,3,3/0/0,2.5,0.3,3.0,0.0
istanbul-no-cutoff,3,3/0/0,18.8,4.1,13.6,0.0
k1mushroom,3,3/0/0,18.2,40.4,1.0,0.0
lectsched-5-obj,3,0/0/3,2572.6,145.1,1505.7,2.7
leo1,3,3/0/0,50.7,0.1,1.0,0.0
leo2,3,3/0/0,45.2,0.2,1.0,0.0
liu,3,3/0/0,407.2,0.2,13.6,0.0
lotsize,3,3/0/0,215.9,0.5,47.3,12.3
mad,3,3/0/0,6322.9,0.1,15.5,0.0
manna81,3,0/3/0,13.9,0.1,2.6,0.0
map10,3,3/0/0,63.5,13.0,7.7,0.0
map16715-04,3,3/0/0,70.4,17.5,8.3,0.0
markshare1,3,3/0/0,36348.2,0.1,1.0,0.0
markshare2,3,3/0/0,53841.8,0.1,1.0,0.0
markshare_4_0,3,3/0/0,7400.0,0.1,1.0,0.0
mas74,3,0/3/0,41.0,0.1,8.6,0.0
mas76,3,0/3/0,12.2,0.1,5.3,0.0
mc11,3,3/0/0,114.5,0.4,43.3,13.3
mcsched,3,3/0/0,21.2,0.5,4.6,0.0
mik-250-20-75-4,3,0/3/0,16.5,0.1,6.9,0.0
milo-v12-6-r2-40-1,3,3/0/0,125.9,0.8,42.3,12.3
misc07,3,3/0/0,14.4,0.1,26.1,0.3
mkc,3,0/3/0,66.5,0.1,2.0,0.0
mod011,3,3/0/0,4.3,0.1,6.6,0.0
modglob,3,3/0/0,50.8,0.1,6.0,0.0
momentum1,3,0/1/2,169.3,74.3,1083.0,558.8
msc98-ip,3,3/0/0,12.5,5.7,31.7,1.0
mushroom-best,3,0/3/0,8.35e+06,25.1,61.3,0.3
mzzv11,3,0/3/0,25.1,3.1,18.1,0.0
mzzv42z,3,0/3/0,26.6,1.7,7.0,0.0
n2seq36q,3,3/0/0,29.9,0.3,1.0,0.0
n3div36,3,3/0/0,39.2,0.3,1.0,0.0
n5-3,3,0/3/0,9.4,0.3,27.2,0.3
neos-1122047,3,3/0/0,100.0,0.1,0.0,0.0
neos-1171448,3,3/0/0,16.9,1.1,4.6,0.0
neos-1171737,3,3/0/0,11.8,0.4,4.6,0.0
neos-1354092,3,0/3/0,10.7,91.4,23.2,0.0
neos-1445765,3,3/0/0,36.8,0.6,6.0,0.0
neos-1456979,3,0/2/1,127.1,34.7,462.0,81.4
neos-1582420,3,0/3/0,99.7,4.7,328.8,75.1
neos-2657525-crna,3,0/3/0,961.7,0.2,48.7,1.9
neos-2746589-doon,3,0/0/3,8.0,537.1,711.3,28.4
neos-2978193-inde,3,3/0/0,3.9,0.2,3.6,0.0
neos-2987310-joes,3,2/1/0,0.9,9.5,59.0,13.2
neos-3004026-krka,3,0/0/3,0.0,163.2,1886.1,4.5
neos-3024952-loue,3,0/0/3,904.5,175.9,1375.4,0.0
neos-3046615-murg,3,0/3/0,14.0,0.1,84.9,53.4
neos-3083819-nubu,3,0/3/0,0.8,0.1,1.0,0.0
neos-3216931-puriri,3,0/1/2,129.2,144.0,778.8,110.9
neos-3381206-awhea,3,0/0/3,4.9,18.9,784.4,0.4
neos-3402294-bobin,3,3/0/0,332.4,24.7,23.0,0.0
neos-3555904-turama,3,3/0/0,4.3,102.0,37.5,0.0
neos-3627168-kasai,3,3/0/0,1.1,0.1,22.0,0.3
neos-3656078-kumeu,3,0/0/3,27.8,112.3,846.3,0.0
neos-3754480-nidda,3,3/0/0,2.13e+05,0.1,15.8,0.0
neos-4300652-rahue,3,0/0/3,279.3,668.4,1053.3,3.8
neos-4338804-snowy,3,0/3/0,3125.4,0.6,82.6,23.7
neos-4387871-tavua,3,0/2/1,893.0,15.5,713.8,359.3
neos-4413714-turia,3,3/0/0,87.1,18.1,7.0,0.0
neos-4532248-waihi,3,0/1/2,949.4,597.2,804.7,115.2
neos-4647030-tutaki,3,3/0/0,40.3,15.9,20.4,0.0
neos-4722843-widden,3,0/3/0,63.9,46.4,80.0,17.5
neos-4738912-atrato,3,0/3/0,7.4,0.3,14.3,0.0
neos-4763324-toguru,3,3/0/0,59.2,17.2,10.7,0.0
neos-4954672-berkel,3,3/0/0,74.7,0.1,14.6,0.0
neos-5049753-cuanza,3,0/2/1,44.1,940.1,421.9,114.1
neos-5052403-cygnet,3,3/0/0,1.0,42.3,2.3,0.0
neos-5093327-huahum,3,3/0/0,27.2,4.9,55.2,21.8
neos-5104907-jarama,2,0/0/2,144.2,1797.7,758.0,235.1
neos-5107597-kakapo,3,3/0/0,37182.6,1.7,139.3,106.1
neos-5114902-kasavu,3,2/1/0,31.6,1907.4,105.9,24.2
neos-5188808-nattai,3,3/0/0,4656.3,3.8,18.5,0.0
neos-5195221-niemur,3,3/0/0,589.6,11.1,21.8,0.0
neos-631710,3,3/0/0,149.4,2.6,1.0,0.0
neos-662469,3,0/3/0,329.3,3.5,10.3,0.0
neos-787933,3,0/3/0,0.0,0.1,1.0,0.0
neos-827175,3,3/0/0,0.0,0.4,0.0,0.0
neos-848589,3,3/0/0,1.50e+05,120.5,89.3,28.7
neos-860300,3,3/0/0,62.1,1.4,18.5,0.0
neos-873061,3,3/0/0,57.3,23.1,31.3,1.3
neos-911970,3,3/0/0,221.2,0.1,18.2,0.0
neos-933966,3,3/0/0,19.5,4.5,10.1,0.0
neos-950242,3,3/0/0,105.5,11.3,38.0,1.6
neos-957323,3,3/0/0,6.6,2.1,1.9,0.0
neos-960392,3,1/2/0,2.3,28.1,115.8,2.8
neos10,3,0/3/0,64.5,0.1,2.9,0.0
neos16,3,0/0/3,2.4,7.6,975.3,6.9
neos17,3,3/0/0,309.3,0.2,34.9,2.7
neos20,3,0/0/3,64.7,9.5,1172.7,85.7
neos5,3,3/0/0,49.7,0.1,2.9,0.0
neos7,3,0/3/0,13.0,0.1,4.6,0.0
neos8,3,0/3/0,20.7,0.1,2.6,0.0
net12,3,3/0/0,6.4,4.8,26.8,0.0
netdiversion,3,3/0/0,80.2,164.3,10.9,0.0
nexp-150-20-8-5,3,3/0/0,145.9,0.3,3.0,0.0
nh97p,3,0/0/3,10.7,13.5,935.9,281.2
nh97t,3,0/1/2,8.3,10.7,790.0,250.4
noswot,3,0/3/0,2.6,0.1,11.5,1.4
ns1116954,3,0/0/3,0.0,1018.4,1345.3,14.2
ns1208400,3,2/1/0,0.0,17.9,104.7,0.7
ns1644855,3,3/0/0,21.6,218.4,5.0,0.0
ns1760995,3,3/0/0,49.5,14.8,12.3,0.0
ns1830653,3,2/0/1,522.1,10.7,268.3,5.5
ns1952667,0,0/0/0,-,-,-,-
nsrand-ipx,3,3/0/0,37.0,0.1,1.0,0.0
nu25-pr12,3,0/3/0,3.3,0.1,3.0,0.0
nursesched-medium-hint03,3,0/3/0,1281.3,85.0,51.2,1.9
nursesched-sprint02,3,0/3/0,46.1,2.7,14.9,0.0
nw04,3,3/0/0,3.9,1.3,4.9,0.0
opm2-z10-s4,3,3/0/0,94.2,27.0,1.0,0.0
opt1217,3,3/0/0,0.0,0.1,5.6,0.0
p200x1188c,3,3/0/0,3.9,0.2,31.0,1.0
p2756,3,0/3/0,75.2,0.1,5.0,0.0
peg-solitaire-a3,0,0/0/0,-,-,-,-
pg,3,3/0/0,4.6,0.1,10.9,0.0
pg5_34,3,3/0/0,7.6,0.1,7.4,0.0
physiciansched3-3,3,1/1/1,561.7,68.8,295.0,41.7
physiciansched6-2,3,0/0/3,3.8,53.7,755.0,63.2
piperout-08,3,0/0/3,79.3,57.7,1354.2,27.1
piperout-27,3,0/0/3,92.0,50.6,934.1,16.5
pk1,3,3/0/0,279.9,0.1,33.6,0.6
pp08a,3,3/0/0,65.4,0.1,16.4,0.0
pp08aCUTS,3,3/0/0,26.1,0.1,10.5,0.0
proteindesign121hz512p9,3,0/3/0,10.8,73.7,336.8,21.4
proteindesign122trx11p8,3,0/2/1,2.9,33.1,155.8,8.4
protfold,3,1/2/0,67.6,14.2,159.6,12.3
qap10,3,3/0/0,19.4,17.1,4.0,0.0
qiu,3,3/0/0,1563.9,0.1,3.3,0.0
rB10-011000,3,3/0/0,319.8,0.5,23.0,0.3
rB10-011001,3,3/0/0,229.0,0.5,22.7,0.0
rB11-010000,3,3/0/0,385.7,1.3,24.0,0.0
rB11-110001,3,3/0/0,247.1,2.7,22.5,0.3
rB12-111111,3,1/2/0,76.0,25.1,359.3,42.4
rC10-001000,3,3/0/0,169.0,0.3,33.0,0.0
rC10-100001,3,3/0/0,397.2,4.1,96.8,0.8
rC11-010100,3,3/0/0,347.0,0.2,1.0,0.0
rC11-011100,3,3/0/0,480.5,0.2,1.0,0.0
rC12-100000,3,3/0/0,333.8,7.3,59.3,2.0
rC12-111100,3,3/0/0,194.9,0.3,1.0,0.0
radiationm18-12-05,3,0/3/0,411.1,2.6,114.2,14.8
radiationm40-10-02,3,0/3/0,5127.9,28.4,309.4,39.5
rail01,3,2/1/0,35.8,2274.8,34.8,0.0
rail02,0,0/0/0,-,-,-,-
rail507,3,3/0/0,23.3,1.0,1.0,0.0
ran14x18-disj-8,3,3/0/0,37.5,0.3,23.5,0.8
rd-rplusc-21,3,0/0/3,56.7,34.0,916.7,375.2
reblock115,3,3/0/0,9.2,1.2,50.9,3.4
rmatr100-p10,3,3/0/0,3.1,0.8,5.3,0.0
rmatr200-p5,3,3/0/0,16.5,28.4,6.6,0.0
rocI-4-11,3,0/0/3,65.2,19.1,970.0,219.4
rocII-5-11,3,0/1/2,79.5,39.3,815.5,294.0
roi2alpha3n4,3,3/0/0,49.7,7.4,7.0,0.0
roi5alpha10n8,3,3/0/0,56.6,104.0,8.0,0.0
roll3000,3,0/3/0,29.3,0.6,25.2,1.4
rout,3,0/3/0,41.5,0.2,41.5,3.8
s100,3,3/0/0,11.4,360.9,10.6,0.0
s250r10,3,3/0/0,0.1,54.2,2.0,0.0
satellites2-40,3,0/3/0,135.9,221.0,147.0,57.0
satellites2-60-fs,3,0/1/2,330.2,262.5,417.2,186.3
savsched1,3,0/3/0,12.5,144.1,8.3,0.0
sct2,3,3/0/0,37.4,0.2,8.0,0.0
set1ch,3,3/0/0,72.5,0.1,31.0,1.0
seymour,3,3/0/0,12.7,0.6,1.0,0.0
seymour1,3,3/0/0,2.9,1.7,3.3,0.0
sing326,3,3/0/0,63.5,12.9,8.8,0.0
sing44,3,3/0/0,17.9,10.5,4.6,0.0
snp-02-004-104,3,0/3/0,226.0,23.6,33.3,1.3
sorrell3,3,3/0/0,76.3,0.8,1.0,0.0
sp150x300d,3,3/0/0,2.9,0.1,31.3,1.3
sp97ar,3,3/0/0,25.7,0.8,2.2,0.0
sp98ar,3,3/0/0,24.1,0.5,1.0,0.0
splice1k1,3,3/0/0,99.0,56.9,9.0,0.0
square41,0,0/0/0,-,-,-,-
square47,0,0/0/0,-,-,-,-
supportcase10,3,3/0/0,20.7,110.2,11.3,0.0
supportcase12,3,0/3/0,5.5,4.8,4.3,0.0
supportcase18,3,3/0/0,37.5,0.1,1.0,0.0
supportcase26,3,3/0/0,29.3,0.2,75.0,44.3
supportcase33,3,0/3/0,60.7,19.8,247.7,53.8
supportcase40,3,3/0/0,48.7,1.6,8.0,0.0
supportcase42,3,0/3/0,17.2,5.1,9.8,0.0
supportcase6,3,3/0/0,0.4,6.4,6.1,0.0
supportcase7,3,3/0/0,15.1,4.9,11.9,0.0
swath,3,0/2/1,129.6,29.0,335.0,123.4
swath1,3,3/0/0,12.0,1.8,61.6,14.1
swath3,3,3/0/0,18.0,1.4,42.4,5.5
t1717,3,3/0/0,58.7,131.2,55.3,0.3
tbfp-network,3,3/0/0,9.7,11.6,13.4,0.0
thor50dday,3,3/0/0,300.0,7.7,25.8,1.9
timtab1,3,0/3/0,65.3,0.7,122.6,42.3
timtab2,3,0/1/2,77.3,8.0,883.8,359.6
tr12-30,3,3/0/0,35.6,0.1,33.2,2.6
traininstance2,3,0/0/3,133.8,6.0,1031.9,210.4
traininstance6,3,0/2/1,293.5,1.0,235.8,44.9
trento1,3,3/0/0,13.4,16.2,16.5,0.0
triptim1,3,0/3/0,0.1,19.6,3.6,0.0
uccase12,3,3/0/0,1.9,9.7,16.6,0.0
uccase9,3,3/0/0,387.8,11.2,27.5,2.8
uct-subprob,3,3/0/0,17.4,0.4,7.7,0.0
unitcal_7,3,0/0/3,25.6,133.8,972.4,132.4
var-smallemery-m6j6,3,3/0/0,23.1,3.1,6.3,0.0
vpm2,3,3/0/0,46.7,0.1,20.4,0.0
wachplan,3,0/3/0,0.0,1.8,18.9,0.0
