problem,numSols,stage 1/2/3,gap,time,iterations,restarts
gen-ip002,3,0/3/0,13.9,0.1,1.0,0.0
gen-ip054,3,0/3/0,13.5,0.1,4.5,0.0
germanrr,3,0/3/0,7.1,16.1,93.7,15.4
gesa2-o,3,0/3/0,14.8,0.2,34.6,1.6
gesa2,3,0/3/0,2.4,0.2,27.2,0.3
gfd-schedulen180f7d50m30k18,0,0/0/0,-,-,-,-
glass-sc,3,3/0/0,13.4,0.6,1.0,0.0
glass4,3,1/2/0,300.1,0.5,174.6,71.4
gmu-35-40,3,3/0/0,6.5,0.1,14.0,0.0
gmu-35-50,3,3/0/0,9.8,0.5,52.1,6.5
graph20-20-1rand,3,3/0/0,22.2,4.8,54.1,1.1
graphdraw-domain,3,0/3/0,254.8,0.6,126.1,41.4
h80x6320d,3,3/0/0,22.2,1.2,32.3,2.3
harp2,3,3/0/0,11.5,0.1,13.3,0.0
highschool1-aigio,3,0/3/0,inf,735.5,23.2,0.0
hypothyroid-k1,3,3/0/0,0.0,4.7,1.0,0.0
ic97p,3,0/1/2,13.7,4.4,622.2,216.3
ic97t,3,0/0/3,12.5,5.7,1787.2,528.0
icir97p,3,0/0/3,19.4,34.9,1142.9,218.1
icir97t,3,0/3/0,13.4,8.1,235.0,133.8
irish-electricity,3,3/0/0,6.2,22.1,25.6,0.3
irp,3,3/0/0,1.8,0.3,3.0,0.0
istanbul-no-cutoff,3,3/0/0,15.3,6.5,22.6,0.0
k1mushroom,3,3/0/0,18.2,40.5,1.0,0.0
lectsched-5-obj,3,0/0/3,2501.0,96.2,995.3,3.4
leo1,3,3/0/0,50.7,0.1,1.0,0.0
leo2,3,3/0/0,45.2,0.2,1.0,0.0
liu,3,3/0/0,674.7,1.2,90.0,57.7
lotsize,3,2/0/1,182.1,2.0,145.0,45.0
mad,3,3/0/0,6573.5,0.1,16.0,0.0
manna81,3,0/3/0,13.9,0.1,2.6,0.0
map10,3,3/0/0,22.3,52.9,72.3,21.3
map16715-04,3,3/0/0,70.7,56.7,54.9,11.4
markshare1,3,3/0/0,36348.2,0.1,1.0,0.0
markshare2,3,3/0/0,53841.8,0.1,1.0,0.0
markshare_4_0,3,3/0/0,7400.0,0.1,1.0,0.0
mas74,3,0/3/0,232.3,0.2,90.0,9.3
mas76,3,0/3/0,293.3,0.2,90.0,10.2
mc11,3,3/0/0,104.9,0.5,49.3,14.3
mcsched,3,3/0/0,15.6,0.5,4.0,0.0
mik-250-20-75-4,3,0/3/0,42.4,0.2,21.5,2.3
milo-v12-6-r2-40-1,3,3/0/0,76.9,1.0,48.3,12.0
misc07,3,3/0/0,29.9,0.2,24.6,0.6
mkc,3,0/3/0,66.5,0.1,2.0,0.0
mod011,3,3/0/0,34.6,0.4,20.7,0.0
modglob,3,3/0/0,121.9,0.1,31.7,1.3
momentum1,3,0/1/2,193.7,69.6,1086.4,553.9
msc98-ip,3,3/0/0,15.7,6.9,36.2,1.6
mushroom-best,3,0/3/0,1.25e+07,18.5,53.6,1.5
mzzv11,3,0/3/0,19.4,4.0,23.1,0.3
mzzv42z,3,0/3/0,26.5,3.9,21.3,0.0
n2seq36q,3,3/0/0,29.9,0.4,1.0,0.0
n3div36,3,3/0/0,39.2,0.4,1.0,0.0
n5-3,3,0/3/0,27.7,0.5,33.0,2.0
neos-1122047,3,3/0/0,100.0,0.1,0.0,0.0
neos-1171448,3,3/0/0,7.5,5.1,30.5,1.3
neos-1171737,3,3/0/0,4.9,1.8,33.0,2.0
neos-1354092,3,0/3/0,8.1,161.2,40.6,0.0
neos-1445765,3,3/0/0,34.9,0.7,5.8,0.0
neos-1456979,3,0/2/1,112.0,32.5,459.3,116.8
neos-1582420,3,0/3/0,81.7,3.1,200.5,24.1
neos-2657525-crna,3,0/3/0,960.7,0.1,25.6,1.2
neos-2746589-doon,3,0/0/3,7.0,322.7,717.3,26.2
neos-2978193-inde,3,3/0/0,3.3,0.2,2.3,0.0
neos-2987310-joes,3,1/2/0,0.2,13.3,79.0,23.7
neos-3004026-krka,3,0/0/3,0.0,130.7,1543.6,3.3
neos-3024952-loue,3,0/1/2,927.3,283.5,1899.4,36.5
neos-3046615-murg,3,0/3/0,7391.8,0.2,94.8,63.3
neos-3083819-nubu,3,0/3/0,0.8,0.1,1.0,0.0
neos-3216931-puriri,3,0/0/3,134.4,143.8,1070.9,272.4
neos-3381206-awhea,3,0/0/3,4.9,33.3,1148.9,0.0
neos-3402294-bobin,3,3/0/0,508.4,30.9,37.5,0.6
neos-3555904-turama,3,3/0/0,4.3,73.2,32.1,0.6
neos-3627168-kasai,3,3/0/0,1.6,0.2,27.2,0.3
neos-3656078-kumeu,3,0/0/3,23.8,171.6,1379.3,0.4
neos-3754480-nidda,3,3/0/0,414.8,0.2,67.3,10.3
neos-4300652-rahue,3,0/1/2,193.5,314.9,363.1,1.0
neos-4338804-snowy,3,0/3/0,1.33e+05,1.6,182.8,49.3
neos-4387871-tavua,3,0/1/2,803.9,12.7,508.8,265.8
neos-4413714-turia,3,3/0/0,9.6,74.4,73.6,12.5
neos-4532248-waihi,3,1/0/2,949.4,447.0,420.2,69.1
neos-4647030-tutaki,3,3/0/0,13.5,24.8,27.0,0.0
neos-4722843-widden,3,0/3/0,53.3,26.4,49.3,8.0
neos-4738912-atrato,3,0/3/0,5.6,0.4,21.5,0.0
neos-4763324-toguru,3,3/0/0,55.6,20.8,23.3,0.0
neos-4954672-berkel,3,3/0/0,51.0,0.1,39.0,4.9
neos-5049753-cuanza,3,1/1/1,56.5,717.8,324.2,84.0
neos-5052403-cygnet,3,3/0/0,0.6,41.2,2.3,0.0
neos-5093327-huahum,3,3/0/0,35.5,7.6,81.3,48.3
neos-5104907-jarama,2,0/1/1,68.8,1356.9,513.7,116.4
neos-5107597-kakapo,3,2/1/0,34168.6,2.9,214.9,175.7
neos-5114902-kasavu,0,0/0/0,-,-,-,-
neos-5188808-nattai,3,3/0/0,4248.9,4.6,25.3,0.0
neos-5195221-niemur,3,3/0/0,944.1,7.4,19.4,0.0
neos-631710,3,3/0/0,149.4,2.3,1.0,0.0
neos-662469,3,0/3/0,284.1,5.7,18.0,0.8
neos-787933,3,0/3/0,0.0,0.1,1.0,0.0
neos-827175,3,3/0/0,0.0,0.5,0.0,0.0
neos-848589,3,3/0/0,5.47e+05,102.3,70.9,19.6
neos-860300,3,3/0/0,64.9,0.5,6.0,0.0
neos-873061,3,3/0/0,58.5,28.7,33.0,2.0
neos-911970,3,3/0/0,189.9,0.2,54.0,4.8
neos-933966,3,3/0/0,197.6,1.5,10.5,0.0
neos-950242,3,3/0/0,131.2,12.6,40.3,2.6
neos-957323,3,3/0/0,6.6,2.1,1.9,0.0
neos-960392,3,0/3/0,1.5,55.5,224.3,13.8
neos10,3,0/3/0,64.5,0.1,2.9,0.0
neos16,3,0/0/3,2.2,14.5,1441.3,6.3
neos17,3,3/0/0,299.4,0.2,33.3,2.2
neos20,3,0/1/2,60.8,11.5,1285.5,126.7
neos5,3,3/0/0,85.4,0.1,3.3,0.0
neos7,3,0/3/0,11.7,0.4,38.7,2.2
neos8,3,0/3/0,20.7,0.1,2.6,0.0
net12,3,3/0/0,24.2,3.4,19.3,0.0
netdiversion,3,3/0/0,82.9,62.4,7.1,0.0
nexp-150-20-8-5,3,3/0/0,145.9,0.5,7.0,0.0
nh97p,3,0/0/3,8.7,18.5,894.5,210.0
nh97t,3,0/1/2,10.7,19.1,936.5,218.0
noswot,3,0/3/0,23.6,0.1,50.7,6.7
ns1116954,3,0/1/2,0.0,619.0,750.0,7.3
ns1208400,3,0/3/0,0.0,59.5,438.6,0.8
ns1644855,3,3/0/0,10.8,596.9,51.6,7.5
ns1760995,3,3/0/0,11.0,76.9,75.3,3.3
ns1830653,3,0/3/0,527.8,8.2,250.9,31.7
ns1952667,0,0/0/0,-,-,-,-
nsrand-ipx,3,3/0/0,37.0,0.1,1.0,0.0
nu25-pr12,3,0/3/0,3.6,0.3,18.6,0.0
nursesched-medium-hint03,3,0/3/0,786.1,20.8,25.6,0.0
nursesched-sprint02,3,0/3/0,55.2,2.8,15.3,0.0
nw04,3,3/0/0,3.9,2.3,9.3,0.0
opm2-z10-s4,3,3/0/0,94.2,27.1,1.0,0.0
opt1217,3,3/0/0,0.0,0.1,42.3,3.2
p200x1188c,3,3/0/0,4.4,0.2,31.0,1.0
p2756,3,0/3/0,82.1,0.1,5.0,0.0
peg-solitaire-a3,0,0/0/0,-,-,-,-
pg,3,3/0/0,4.6,0.3,56.8,20.1
pg5_34,3,3/0/0,4.9,0.4,53.7,12.9
physiciansched3-3,3,3/0/0,5.6,50.3,44.2,1.9
physiciansched6-2,3,0/0/3,4.1,74.7,1080.9,95.4
piperout-08,3,0/0/3,17.8,34.1,797.5,34.6
piperout-27,3,0/0/3,221.2,86.3,1543.3,23.8
pk1,3,3/0/0,665.4,0.2,62.6,8.4
pp08a,3,3/0/0,77.3,0.1,20.4,0.0
pp08aCUTS,3,3/0/0,31.9,0.1,20.4,0.0
proteindesign121hz512p9,3,0/3/0,2.4,4.8,22.5,0.0
proteindesign122trx11p8,3,0/3/0,1.1,1.1,4.0,0.0
protfold,3,2/1/0,63.8,9.8,69.8,4.4
qap10,3,3/0/0,19.4,13.7,2.0,0.0
qiu,3,3/0/0,1563.9,0.1,3.3,0.0
rB10-011000,3,3/0/0,258.5,0.6,26.7,1.1
rB10-011001,3,3/0/0,204.1,0.6,28.1,0.4
rB11-010000,3,3/0/0,324.2,1.3,28.0,0.4
rB11-110001,3,3/0/0,193.4,2.8,26.5,0.4
rB12-111111,3,1/2/0,82.7,19.3,279.4,8.7
rC10-001000,3,3/0/0,132.1,0.3,28.9,0.0
rC10-100001,3,3/0/0,445.8,5.3,108.5,1.0
rC11-010100,3,3/0/0,347.0,0.2,1.0,0.0
rC11-011100,3,3/0/0,480.5,0.2,1.0,0.0
rC12-100000,3,3/0/0,205.2,11.8,87.7,0.6
rC12-111100,3,3/0/0,194.9,0.3,1.0,0.0
radiationm18-12-05,3,0/3/0,267.9,4.2,130.3,12.1
radiationm40-10-02,3,0/3/0,5051.5,37.2,346.5,39.9
rail01,3,3/0/0,30.3,1091.9,16.9,0.0
rail02,0,0/0/0,-,-,-,-
rail507,3,3/0/0,23.3,1.2,1.0,0.0
ran14x18-disj-8,3,3/0/0,24.8,0.3,21.2,0.0
rd-rplusc-21,3,0/0/3,57.6,32.6,826.2,364.9
reblock115,3,3/0/0,7.7,1.7,63.3,7.8
rmatr100-p10,3,3/0/0,17.7,0.6,2.3,0.0
rmatr200-p5,3,3/0/0,19.5,14.0,2.0,0.0
rocI-4-11,3,0/0/3,55.0,18.8,753.7,110.6
rocII-5-11,3,0/1/2,85.6,32.5,663.0,263.0
roi2alpha3n4,3,3/0/0,44.3,40.4,39.6,3.6
roi5alpha10n8,3,3/0/0,60.5,585.2,36.6,1.5
roll3000,3,0/3/0,31.9,1.1,57.7,7.4
rout,3,0/3/0,44.8,0.2,37.2,2.4
s100,3,3/0/0,2.8,250.0,4.0,0.0
s250r10,3,3/0/0,0.1,53.2,2.0,0.0
satellites2-40,3,0/3/0,422.2,71.5,147.0,57.0
satellites2-60-fs,3,0/1/2,223.5,93.0,409.8,182.5
savsched1,3,0/3/0,8.5,199.0,13.0,0.0
sct2,3,3/0/0,25.8,0.7,30.4,0.6
set1ch,3,3/0/0,56.0,0.1,31.0,1.0
seymour,3,3/0/0,12.7,0.7,1.0,0.0
seymour1,3,3/0/0,8.5,3.2,9.2,0.0
sing326,3,3/0/0,14.6,30.9,42.3,4.5
sing44,3,3/0/0,6.6,27.9,41.7,4.6
snp-02-004-104,3,0/3/0,1.7,20.3,34.3,2.6
sorrell3,3,3/0/0,76.3,0.9,1.0,0.0
sp150x300d,3,3/0/0,2.9,0.1,31.7,1.6
sp97ar,3,3/0/0,28.5,0.9,2.2,0.0
sp98ar,3,3/0/0,24.1,0.6,1.0,0.0
splice1k1,3,3/0/0,99.2,55.0,8.0,0.0
square41,3,0/3/0,6.7,1452.2,11.0,0.0
square47,0,0/0/0,-,-,-,-
supportcase10,3,3/0/0,132.2,112.9,12.0,0.0
supportcase12,3,0/3/0,2.1,16.6,24.8,0.0
supportcase18,3,3/0/0,37.5,0.1,1.0,0.0
supportcase26,3,3/0/0,819.2,0.3,90.0,59.7
supportcase33,3,0/3/0,56.5,24.3,285.9,41.6
supportcase40,3,3/0/0,42.6,4.7,20.6,0.0
supportcase42,3,0/3/0,14.3,5.2,13.9,0.0
supportcase6,3,3/0/0,0.6,15.6,14.8,0.0
supportcase7,3,3/0/0,10.5,9.1,26.0,0.0
swath,3,0/3/0,176.5,26.0,354.4,134.6
swath1,3,3/0/0,24.7,1.1,41.9,5.3
swath3,3,3/0/0,22.8,1.1,41.6,5.2
t1717,3,3/0/0,146.0,117.0,51.2,0.0
tbfp-network,3,3/0/0,41.0,15.1,12.5,0.0
thor50dday,3,3/0/0,306.6,7.7,25.5,1.9
timtab1,3,0/3/0,73.6,1.1,137.5,58.8
timtab2,3,0/2/1,85.2,12.3,906.2,317.7
tr12-30,3,3/0/0,43.9,0.2,36.8,3.6
traininstance2,3,0/2/1,555.5,4.6,661.3,106.3
traininstance6,3,0/3/0,901.8,1.0,241.1,29.7
trento1,3,3/0/0,272.4,8.2,11.3,0.0
triptim1,3,0/3/0,0.1,22.2,3.9,0.0
uccase12,3,3/0/0,1.9,10.8,16.6,0.0
uccase9,3,3/0/0,4552.2,32.8,101.3,41.3
uct-subprob,3,3/0/0,15.3,0.5,10.0,0.0
unitcal_7,3,0/0/3,18.8,104.1,764.3,47.7
var-smallemery-m6j6,3,3/0/0,13.0,24.5,70.6,11.3
vpm2,3,3/0/0,44.3,0.1,28.6,0.3
wachplan,3,0/3/0,0.0,3.2,37.4,0.0
