problem,numSols,stage 1/2/3,gap,time,iterations,restarts
neos-1445765,3,3/0/0,31.8,0.8,6.4,0.0
neos-1456979,3,0/2/1,90.5,76.7,951.8,102.7
neos-1582420,3,0/3/0,79.9,6.1,357.0,51.5
neos-2657525-crna,3,0/3/0,987.7,0.3,54.4,7.1
neos-2746589-doon,3,0/0/3,7.1,395.2,706.3,23.8
neos-2978193-inde,3,3/0/0,3.3,0.2,2.3,0.0
neos-2987310-joes,3,1/2/0,2.2,12.1,69.8,19.1
neos-3004026-krka,3,0/0/3,0.0,114.1,1416.3,4.6
neos-3024952-loue,3,0/0/3,914.2,202.8,1855.9,0.0
neos-3046615-murg,3,0/3/0,1357.7,0.2,95.2,63.8
neos-3083819-nubu,3,0/3/0,0.8,0.1,1.0,0.0
neos-3216931-puriri,3,0/1/2,135.4,122.8,843.8,225.6
neos-3381206-awhea,3,0/0/3,4.9,20.5,929.5,0.0
neos-3402294-bobin,3,3/0/0,609.5,35.4,39.6,2.0
neos-3555904-turama,3,3/0/0,2.0,67.5,19.8,0.0
neos-3627168-kasai,3,3/0/0,1.5,0.1,20.4,0.0
neos-3656078-kumeu,3,0/0/3,31.9,160.0,1226.9,0.0
neos-3754480-nidda,3,3/0/0,7.3,0.2,67.3,10.3
neos-4300652-rahue,3,0/1/2,245.8,309.8,352.5,1.2
neos-4338804-snowy,3,0/3/0,55542.6,0.9,105.3,30.8
neos-4387871-tavua,3,0/0/3,886.1,22.0,861.5,469.9
neos-4413714-turia,3,3/0/0,2.8,69.4,66.6,9.6
neos-4532248-waihi,3,1/0/2,949.4,444.6,478.9,154.4
neos-4647030-tutaki,3,3/0/0,5.4,29.8,32.3,1.6
neos-4722843-widden,3,0/3/0,51.6,55.2,96.1,23.6
neos-4738912-atrato,3,0/3/0,6.4,0.5,22.5,0.0
neos-4763324-toguru,3,3/0/0,55.6,20.9,23.3,0.0
neos-4954672-berkel,3,3/0/0,32.0,0.1,35.6,3.2
neos-5049753-cuanza,3,1/1/1,46.2,971.3,418.9,97.0
neos-5052403-cygnet,3,3/0/0,0.6,41.6,2.3,0.0
neos-5093327-huahum,3,3/0/0,31.2,8.4,87.9,52.8
neos-5104907-jarama,2,0/0/2,114.0,1656.1,780.6,315.4
neos-5107597-kakapo,3,3/0/0,35976.9,1.8,129.8,95.8
neos-5114902-kasavu,0,0/0/0,-,-,-,-
neos-5188808-nattai,3,3/0/0,3986.5,4.6,24.9,0.0
neos-5195221-niemur,3,3/0/0,737.3,7.1,15.1,0.0
neos-631710,3,3/0/0,149.4,2.3,1.0,0.0
neos-662469,3,0/3/0,304.9,6.8,20.6,1.3
neos-787933,3,0/3/0,0.0,0.1,1.0,0.0
neos-827175,3,3/0/0,0.0,0.5,0.0,0.0
neos-848589,3,3/0/0,2.75e+05,105.5,72.3,20.3
neos-860300,3,3/0/0,59.0,0.6,6.0,0.0
neos-873061,3,3/0/0,57.9,28.3,32.0,2.0
neos-911970,3,3/0/0,218.4,0.2,51.7,1.9
neos-933966,3,3/0/0,197.6,1.4,11.0,0.0
neos-950242,3,3/0/0,70.5,10.1,30.1,0.7
neos-957323,3,3/0/0,6.6,2.1,1.9,0.0
neos-960392,3,1/1/1,9.2,72.6,275.7,19.1
neos10,3,0/3/0,64.5,0.1,2.9,0.0
neos16,3,0/0/3,0.9,8.6,996.5,30.6
neos17,3,3/0/0,316.4,0.2,32.3,1.6
neos20,3,0/0/3,65.3,10.4,1162.0,100.1
neos5,3,3/0/0,68.1,0.1,3.3,0.0
neos7,3,0/3/0,7.7,0.4,39.4,3.2
neos8,3,0/3/0,20.7,0.1,2.6,0.0
net12,3,3/0/0,10.6,5.2,36.8,1.1
netdiversion,3,3/0/0,90.0,66.8,9.5,0.0
nexp-150-20-8-5,3,3/0/0,145.9,0.5,7.0,0.0
nh97p,3,0/0/3,12.1,12.7,791.5,191.4
nh97t,3,0/0/3,10.3,23.0,1348.9,463.6
noswot,3,0/3/0,10.2,0.1,38.9,2.4
ns1116954,3,0/0/3,0.0,713.1,871.9,2.3
ns1208400,3,1/2/0,0.0,21.6,151.9,8.7
ns1644855,3,3/0/0,0.4,344.4,36.0,2.6
ns1760995,3,3/0/0,11.0,77.0,75.3,3.2
ns1830653,3,0/0/3,525.3,29.8,860.2,69.3
ns1952667,0,0/0/0,-,-,-,-
nsrand-ipx,3,3/0/0,37.0,0.1,1.0,0.0
nu25-pr12,3,0/3/0,3.7,0.3,19.3,0.0
nursesched-medium-hint03,3,0/3/0,884.5,21.0,26.4,0.0
nursesched-sprint02,3,0/3/0,55.2,2.7,15.6,0.0
nw04,3,3/0/0,3.9,2.0,8.3,0.0
opm2-z10-s4,3,3/0/0,94.2,27.3,1.0,0.0
opt1217,3,3/0/0,0.0,0.2,47.0,6.6
p200x1188c,3,3/0/0,4.4,0.2,31.0,1.0
p2756,3,0/3/0,82.1,0.1,5.0,0.0
peg-solitaire-a3,1,0/0/1,0.0,486.3,1263.0,19.0
pg,3,3/0/0,2.4,0.3,52.3,15.9
pg5_34,3,3/0/0,1.5,0.4,53.0,11.7
physiciansched3-3,3,3/0/0,20.9,57.7,77.9,5.2
physiciansched6-2,3,0/0/3,4.0,74.7,922.6,75.9
piperout-08,3,0/0/3,227.5,44.9,1077.7,32.0
piperout-27,3,0/0/3,35.6,43.3,816.9,34.7
pk1,3,3/0/0,257.0,0.2,64.5,6.8
pp08a,3,3/0/0,103.0,0.1,20.4,0.0
pp08aCUTS,3,3/0/0,41.9,0.1,18.7,0.0
proteindesign121hz512p9,3,0/3/0,2.4,4.8,22.5,0.0
proteindesign122trx11p8,3,0/3/0,1.1,1.1,4.0,0.0
protfold,3,1/2/0,52.5,14.8,120.3,7.0
qap10,3,3/0/0,19.4,13.7,2.0,0.0
qiu,3,3/0/0,1563.9,0.1,3.3,0.0
rB10-011000,3,3/0/0,256.9,0.5,25.0,0.3
rB10-011001,3,3/0/0,209.7,0.6,25.3,0.3
rB11-010000,3,3/0/0,228.7,2.1,47.7,1.0
rB11-110001,3,3/0/0,137.5,4.1,41.3,1.0
rB12-111111,3,1/2/0,74.7,22.3,317.3,22.1
rC10-001000,3,3/0/0,150.3,0.3,30.1,0.0
rC10-100001,3,2/1/0,561.6,5.9,122.0,1.0
rC11-010100,3,3/0/0,347.0,0.2,1.0,0.0
rC11-011100,3,3/0/0,480.5,0.2,1.0,0.0
rC12-100000,3,3/0/0,213.9,10.0,72.5,1.3
rC12-111100,3,3/0/0,194.9,0.3,1.0,0.0
radiationm18-12-05,3,0/3/0,207.8,4.2,140.5,17.4
radiationm40-10-02,3,0/3/0,4062.1,35.5,332.5,32.9
rail01,3,3/0/0,36.9,1221.0,22.4,0.0
rail02,0,0/0/0,-,-,-,-
rail507,3,3/0/0,23.3,1.2,1.0,0.0
ran14x18-disj-8,3,3/0/0,22.2,0.3,20.4,0.0
rd-rplusc-21,3,0/0/3,58.3,30.8,779.3,311.6
reblock115,3,2/1/0,7.4,3.5,129.6,19.0
rmatr100-p10,3,3/0/0,17.7,0.6,2.3,0.0
rmatr200-p5,3,3/0/0,19.5,14.0,2.0,0.0
rocI-4-11,3,0/0/3,77.3,24.0,1039.6,228.7
rocII-5-11,3,1/0/2,91.4,29.2,535.2,144.4
roi2alpha3n4,3,3/0/0,38.5,32.9,34.3,0.8
roi5alpha10n8,3,3/0/0,56.0,484.4,33.0,1.3
roll3000,3,0/3/0,30.8,1.1,56.3,6.5
rout,3,0/3/0,47.0,0.2,39.0,2.9
s100,3,3/0/0,2.8,243.4,4.0,0.0
s250r10,3,3/0/0,0.1,53.1,2.0,0.0
satellites2-40,3,0/3/0,321.1,66.2,147.0,57.0
satellites2-60-fs,3,0/1/2,223.5,93.6,409.4,182.4
savsched1,3,0/3/0,8.7,198.0,13.0,0.0
sct2,3,3/0/0,29.0,0.7,28.4,0.3
set1ch,3,3/0/0,51.7,0.1,31.0,1.0
seymour,3,3/0/0,12.7,0.7,1.0,0.0
seymour1,3,3/0/0,8.6,3.0,8.6,0.0
sing326,3,3/0/0,24.6,31.5,43.3,5.2
sing44,3,3/0/0,10.4,29.7,44.5,6.6
snp-02-004-104,3,0/3/0,2.2,20.1,34.0,1.9
sorrell3,3,3/0/0,76.3,0.9,1.0,0.0
sp150x300d,3,3/0/0,2.9,0.1,31.7,1.6
sp97ar,3,3/0/0,28.5,0.9,2.2,0.0
sp98ar,3,3/0/0,24.1,0.6,1.0,0.0
splice1k1,3,3/0/0,99.2,54.4,8.0,0.0
square41,2,0/2/0,9.5,1872.9,15.7,0.0
square47,0,0/0/0,-,-,-,-
supportcase10,3,3/0/0,142.4,113.2,13.5,0.0
supportcase12,3,0/3/0,1.8,15.3,25.4,0.0
supportcase18,3,3/0/0,37.5,0.1,1.0,0.0
supportcase26,3,3/0/0,2413.1,0.2,90.0,59.7
supportcase33,3,0/2/1,77.1,27.8,304.8,24.4
supportcase40,3,3/0/0,14.6,4.1,17.7,0.0
supportcase42,3,0/3/0,17.1,6.5,17.2,0.0
supportcase6,3,3/0/0,0.5,16.9,17.2,0.0
supportcase7,3,3/0/0,10.5,8.8,26.0,0.0
swath,3,0/1/2,141.9,68.8,698.0,289.3
swath1,3,3/0/0,12.7,2.0,61.6,14.4
swath3,3,3/0/0,40.8,2.4,72.3,19.4
t1717,3,3/0/0,71.2,180.8,76.8,0.6
tbfp-network,3,3/0/0,36.7,15.4,15.3,0.0
thor50dday,3,3/0/0,257.8,7.3,24.5,1.7
timtab1,3,0/3/0,59.4,0.5,89.4,24.9
timtab2,3,0/2/1,87.6,4.6,498.6,224.7
tr12-30,3,3/0/0,48.4,0.2,36.0,3.6
traininstance2,3,0/0/3,440.2,4.9,858.8,227.8
traininstance6,3,0/3/0,212.8,0.3,102.6,23.7
trento1,3,3/0/0,223.4,8.5,9.3,0.0
triptim1,3,0/3/0,0.1,22.4,4.2,0.0
uccase12,3,3/0/0,1.9,10.7,16.6,0.0
uccase9,3,3/0/0,4472.1,33.2,98.6,38.3
uct-subprob,3,3/0/0,14.6,0.5,9.6,0.0
unitcal_7,3,0/0/3,15.3,102.8,726.7,39.4
var-smallemery-m6j6,3,3/0/0,23.1,26.4,76.0,12.6
vpm2,3,3/0/0,45.0,0.1,30.3,0.6
wachplan,3,0/3/0,0.0,3.4,38.3,0.3
