problem,numSols,stage 1/2/3,gap,time,iterations,restarts
neos-1445765,3,3/0/0,29.6,0.7,5.8,0.0
neos-1456979,3,0/0/3,122.1,87.1,1167.3,121.7
neos-1582420,3,0/3/0,99.8,4.6,299.8,56.2
neos-2657525-crna,3,0/3/0,960.7,0.1,27.2,1.5
neos-2746589-doon,3,0/0/3,9.3,899.2,715.0,27.6
neos-2978193-inde,3,3/0/0,3.3,0.2,2.3,0.0
neos-2987310-joes,3,2/1/0,0.3,10.9,64.1,17.3
neos-3004026-krka,3,0/0/3,0.0,114.4,1276.6,4.2
neos-3024952-loue,3,0/2/1,937.9,136.1,1364.0,23.8
neos-3046615-murg,3,0/3/0,158.6,0.2,96.3,64.8
neos-3083819-nubu,3,0/3/0,0.8,0.1,1.0,0.0
neos-3216931-puriri,3,0/0/3,130.9,174.0,1013.3,63.3
neos-3381206-awhea,3,0/0/3,4.9,24.9,1114.2,0.0
neos-3402294-bobin,3,2/1/0,508.2,23.4,26.8,1.2
neos-3555904-turama,3,3/0/0,4.3,69.5,26.4,0.0
neos-3627168-kasai,3,3/0/0,1.7,0.2,27.8,0.4
neos-3656078-kumeu,3,0/0/3,28.5,130.6,1088.4,0.4
neos-3754480-nidda,3,3/0/0,17.2,0.2,67.7,11.0
neos-4300652-rahue,3,0/1/2,211.0,329.7,368.2,1.9
neos-4338804-snowy,3,0/3/0,19977.4,1.0,122.2,33.1
neos-4387871-tavua,3,0/0/3,844.4,23.7,974.2,533.3
neos-4413714-turia,3,3/0/0,5.6,72.3,71.5,12.3
neos-4532248-waihi,3,0/0/3,949.4,659.5,817.0,280.6
neos-4647030-tutaki,3,3/0/0,13.8,24.4,26.0,0.0
neos-4722843-widden,3,0/3/0,47.2,34.8,61.7,11.1
neos-4738912-atrato,3,0/3/0,8.0,0.4,21.5,0.0
neos-4763324-toguru,3,3/0/0,55.6,20.9,23.3,0.0
neos-4954672-berkel,3,3/0/0,31.1,0.1,36.3,3.8
neos-5049753-cuanza,3,1/0/2,45.6,1200.6,520.3,158.9
neos-5052403-cygnet,3,3/0/0,0.6,41.2,2.3,0.0
neos-5093327-huahum,3,3/0/0,90.1,8.1,84.7,50.3
neos-5104907-jarama,2,0/0/2,146.5,2240.4,888.7,131.3
neos-5107597-kakapo,3,3/0/0,43086.0,2.4,173.6,139.5
neos-5114902-kasavu,1,0/1/0,44.9,2529.9,129.0,28.0
neos-5188808-nattai,3,3/0/0,4230.3,4.7,24.5,0.0
neos-5195221-niemur,3,3/0/0,687.9,6.0,14.7,0.0
neos-631710,3,3/0/0,149.4,2.3,1.0,0.0
neos-662469,3,0/3/0,293.8,4.3,12.2,0.0
neos-787933,3,0/3/0,0.0,0.1,1.0,0.0
neos-827175,3,3/0/0,0.0,0.5,0.0,0.0
neos-848589,3,3/0/0,5.00e+05,107.4,74.7,21.0
neos-860300,3,3/0/0,64.9,0.5,6.0,0.0
neos-873061,3,3/0/0,55.2,27.6,32.0,2.0
neos-911970,3,3/0/0,173.1,0.2,56.0,3.3
neos-933966,3,3/0/0,197.6,1.5,10.5,0.0
neos-950242,3,2/1/0,92.2,10.8,34.2,1.5
neos-957323,3,3/0/0,6.6,2.1,1.9,0.0
neos-960392,3,0/2/1,9.7,140.6,606.3,36.8
neos10,3,0/3/0,64.5,0.1,2.9,0.0
neos16,3,0/0/3,1.5,7.6,845.0,4.2
neos17,3,3/0/0,306.3,0.2,32.0,1.6
neos20,3,0/0/3,56.9,10.1,1174.6,82.2
neos5,3,3/0/0,74.8,0.1,3.3,0.0
neos7,3,0/3/0,13.7,0.3,31.7,0.9
neos8,3,0/3/0,20.7,0.1,2.6,0.0
net12,3,3/0/0,19.2,3.6,21.3,0.0
netdiversion,3,3/0/0,82.9,62.4,7.3,0.0
nexp-150-20-8-5,3,3/0/0,145.9,0.5,7.0,0.0
nh97p,3,0/0/3,9.5,11.1,686.7,128.7
nh97t,3,0/0/3,10.8,21.9,1204.5,304.8
noswot,3,0/3/0,6.2,0.1,33.0,0.6
ns1116954,3,0/0/3,0.0,849.6,980.7,2.0
ns1208400,3,0/2/1,0.0,69.2,395.3,1.5
ns1644855,3,3/0/0,1.9,509.0,45.6,5.6
ns1760995,3,3/0/0,13.9,75.8,75.7,1.6
ns1830653,3,2/1/0,162.0,3.8,93.2,9.3
ns1952667,0,0/0/0,-,-,-,-
nsrand-ipx,3,3/0/0,37.0,0.1,1.0,0.0
nu25-pr12,3,0/3/0,3.2,0.3,19.0,0.0
nursesched-medium-hint03,3,0/3/0,787.2,19.2,22.4,0.0
nursesched-sprint02,3,0/3/0,55.2,2.7,15.0,0.0
nw04,3,3/0/0,3.9,2.3,9.3,0.0
opm2-z10-s4,3,3/0/0,94.2,27.3,1.0,0.0
opt1217,3,3/0/0,0.0,0.2,47.0,5.5
p200x1188c,3,3/0/0,4.4,0.2,31.0,1.0
p2756,3,0/3/0,82.1,0.1,5.0,0.0
peg-solitaire-a3,1,0/0/1,0.0,272.8,1041.0,113.0
pg,3,3/0/0,5.0,0.3,54.8,17.6
pg5_34,3,3/0/0,5.0,0.4,52.7,12.0
physiciansched3-3,3,3/0/0,101.7,65.8,97.5,5.5
physiciansched6-2,3,0/1/2,3.1,57.9,774.8,68.2
piperout-08,3,0/0/3,224.3,79.6,1892.4,47.6
piperout-27,3,0/0/3,72.4,58.1,1069.0,27.7
pk1,3,3/0/0,850.7,0.2,59.7,8.0
pp08a,3,3/0/0,24.5,0.1,19.3,0.0
pp08aCUTS,3,3/0/0,40.8,0.1,17.2,0.0
proteindesign121hz512p9,3,0/3/0,2.4,5.1,24.4,0.3
proteindesign122trx11p8,3,0/3/0,1.1,1.1,4.0,0.0
protfold,3,2/1/0,65.7,9.1,58.4,0.8
qap10,3,3/0/0,19.4,13.7,2.0,0.0
qiu,3,3/0/0,1563.9,0.1,3.3,0.0
rB10-011000,3,3/0/0,307.5,0.5,21.9,0.3
rB10-011001,3,3/0/0,226.5,0.5,24.8,0.3
rB11-010000,3,3/0/0,264.0,1.6,35.2,0.8
rB11-110001,3,3/0/0,219.8,2.8,26.0,0.3
rB12-111111,3,1/2/0,75.8,27.5,376.3,15.8
rC10-001000,3,3/0/0,160.0,0.3,29.9,0.0
rC10-100001,3,3/0/0,412.3,4.4,91.6,1.9
rC11-010100,3,3/0/0,347.0,0.2,1.0,0.0
rC11-011100,3,3/0/0,480.5,0.2,1.0,0.0
rC12-100000,3,3/0/0,225.8,9.7,71.6,1.9
rC12-111100,3,3/0/0,194.9,0.3,1.0,0.0
radiationm18-12-05,3,0/3/0,178.0,3.3,113.2,14.7
radiationm40-10-02,3,0/3/0,7492.5,30.9,293.2,34.2
rail01,3,3/0/0,32.6,1104.4,14.0,0.0
rail02,0,0/0/0,-,-,-,-
rail507,3,3/0/0,23.3,1.1,1.0,0.0
ran14x18-disj-8,3,3/0/0,24.8,0.3,20.4,0.0
rd-rplusc-21,3,0/0/3,57.3,35.0,897.7,390.9
reblock115,3,3/0/0,9.7,1.9,69.5,7.1
rmatr100-p10,3,3/0/0,17.7,0.6,2.3,0.0
rmatr200-p5,3,3/0/0,19.5,14.1,2.0,0.0
rocI-4-11,3,0/0/3,41.7,17.8,795.8,96.6
rocII-5-11,3,0/1/2,90.8,55.4,1084.8,422.3
roi2alpha3n4,3,3/0/0,38.1,35.6,37.3,1.7
roi5alpha10n8,3,3/0/0,55.2,471.7,30.9,0.4
roll3000,3,0/3/0,28.3,1.2,61.6,8.3
rout,3,0/3/0,50.1,0.2,40.9,3.1
s100,3,3/0/0,2.8,251.2,4.0,0.0
s250r10,3,3/0/0,0.1,53.3,2.0,0.0
satellites2-40,3,0/3/0,310.9,72.8,147.0,57.0
satellites2-60-fs,3,0/1/2,223.5,93.7,410.0,182.7
savsched1,3,0/3/0,8.0,197.8,13.0,0.0
sct2,3,3/0/0,27.6,0.7,30.9,0.6
set1ch,3,3/0/0,58.3,0.1,31.0,1.0
seymour,3,3/0/0,12.7,0.7,1.0,0.0
seymour1,3,3/0/0,8.6,3.1,8.6,0.0
sing326,3,3/0/0,11.7,29.6,39.9,3.8
sing44,3,3/0/0,7.9,27.6,40.6,3.9
snp-02-004-104,3,0/3/0,1.7,20.1,33.6,1.9
sorrell3,3,3/0/0,76.3,0.9,1.0,0.0
sp150x300d,3,3/0/0,2.9,0.1,31.7,1.6
sp97ar,3,3/0/0,28.5,0.9,2.2,0.0
sp98ar,3,3/0/0,24.1,0.6,1.0,0.0
splice1k1,3,3/0/0,98.8,63.1,13.2,0.0
square41,3,0/3/0,6.7,1285.2,10.0,0.0
square47,0,0/0/0,-,-,-,-
supportcase10,3,3/0/0,123.7,105.8,11.7,0.0
supportcase12,3,0/3/0,2.2,16.2,23.9,0.0
supportcase18,3,3/0/0,37.5,0.1,1.0,0.0
supportcase26,3,3/0/0,4414.0,0.2,90.0,59.7
supportcase33,3,0/3/0,81.8,13.6,148.5,15.7
supportcase40,3,3/0/0,17.1,4.5,17.8,0.0
supportcase42,3,0/3/0,14.3,5.0,14.1,0.0
supportcase6,3,3/0/0,0.4,15.2,15.8,0.0
supportcase7,3,3/0/0,12.6,8.9,26.0,0.0
swath,3,0/2/1,186.2,32.1,398.3,143.0
swath1,3,3/0/0,25.9,1.0,39.0,4.0
swath3,3,3/0/0,24.4,1.2,43.7,5.7
t1717,3,3/0/0,152.5,110.5,45.6,0.0
tbfp-network,3,3/0/0,47.9,16.5,15.7,0.0
thor50dday,3,3/0/0,257.8,7.3,24.5,1.7
timtab1,3,0/3/0,53.5,0.3,61.9,14.7
timtab2,3,0/1/2,84.9,5.7,515.7,189.1
tr12-30,3,3/0/0,53.7,0.2,34.0,3.0
traininstance2,3,0/2/1,415.7,7.2,1171.6,78.6
traininstance6,3,0/3/0,98.9,0.6,170.7,18.7
trento1,3,3/0/0,265.2,8.7,13.5,0.0
triptim1,3,0/3/0,0.1,22.6,4.6,0.0
uccase12,3,3/0/0,1.9,10.8,16.6,0.0
uccase9,3,3/0/0,1441.5,30.6,91.8,34.5
uct-subprob,3,3/0/0,16.0,0.5,9.3,0.0
unitcal_7,3,0/0/3,32.2,139.3,1063.8,122.7
var-smallemery-m6j6,3,3/0/0,205.2,25.1,73.3,10.3
vpm2,3,3/0/0,38.1,0.1,27.2,0.3
wachplan,3,0/3/0,0.0,2.7,28.3,0.0
