problem,numSols,stage 1/2/3,gap,time,iterations,restarts
fhnw-binpack4-48,0,0/0/0,-,-,-,-
fiball,3,0/3/0,11.3,5.0,42.8,2.2
fiber,3,3/0/0,27192.6,0.1,1.0,0.0
fixnet6,3,3/0/0,34.7,0.1,31.0,1.0
gen-ip002,3,0/3/0,13.9,0.1,1.0,0.0
gen-ip054,3,0/3/0,11.3,0.1,2.9,0.0
germanrr,3,0/3/0,4.7,6.2,41.2,2.6
gesa2-o,3,0/3/0,8.4,0.1,32.0,1.3
gesa2,3,0/3/0,2.4,0.1,20.4,0.0
gfd-schedulen180f7d50m30k18,0,0/0/0,-,-,-,-
glass-sc,3,3/0/0,13.4,0.4,1.0,0.0
glass4,3,3/0/0,207.6,0.1,11.0,0.0
gmu-35-40,3,3/0/0,7.4,0.1,3.0,0.0
gmu-35-50,3,3/0/0,10.8,0.1,34.9,1.9
graph20-20-1rand,3,3/0/0,5.6,1.7,15.5,0.0
graphdraw-domain,3,0/3/0,36.0,0.1,61.8,25.7
h80x6320d,3,3/0/0,34.3,0.9,33.3,2.2
harp2,3,3/0/0,12.3,0.1,16.8,0.0
highschool1-aigio,0,0/0/0,-,-,-,-
hypothyroid-k1,3,2/1/0,98.8,23.3,72.9,11.7
ic97p,3,0/0/3,13.3,3.3,782.0,175.2
ic97t,3,0/0/3,12.9,3.1,896.2,228.1
icir97p,0,0/0/0,-,-,-,-
icir97t,3,0/2/1,13.4,10.7,479.4,311.5
irish-electricity,3,3/0/0,9.1,56.8,31.0,2.1
irp,3,3/0/0,6.8,0.7,16.6,0.0
istanbul-no-cutoff,3,3/0/0,42.0,12.5,12.7,0.0
k1mushroom,3,3/0/0,18.2,83.7,1.0,0.0
lectsched-5-obj,0,0/0/0,-,-,-,-
leo1,3,3/0/0,842.0,0.2,1.0,0.0
leo2,3,3/0/0,7522.4,0.4,1.0,0.0
liu,3,3/0/0,301.9,0.1,13.3,0.0
lotsize,3,3/0/0,157.3,0.3,42.0,7.3
mad,3,3/0/0,7890.2,0.1,15.0,0.0
manna81,3,0/3/0,1.2,0.2,2.6,0.0
map10,3,3/0/0,66.2,24.9,8.0,0.0
map16715-04,3,3/0/0,85.0,31.5,8.7,0.0
markshare1,3,3/0/0,44679.3,0.1,1.0,0.0
markshare2,3,3/0/0,58088.2,0.1,1.0,0.0
markshare_4_0,3,3/0/0,6400.0,0.1,1.0,0.0
mas74,3,3/0/0,35.2,0.1,7.0,0.0
mas76,3,3/0/0,9.8,0.1,3.6,0.0
mc11,3,3/0/0,112.8,0.3,43.0,13.0
mcsched,3,3/0/0,23.7,0.4,4.3,0.0
mik-250-20-75-4,3,0/3/0,2.2,0.1,6.3,0.0
milo-v12-6-r2-40-1,3,0/0/3,95.0,25.9,960.0,0.0
misc07,3,3/0/0,69.7,0.1,20.9,0.0
mkc,3,3/0/0,26698.7,0.1,6.0,0.0
mod011,3,3/0/0,11.6,0.1,5.0,0.0
modglob,3,3/0/0,50.8,0.1,5.6,0.0
momentum1,3,1/1/1,217.6,14.2,361.2,234.5
msc98-ip,3,3/0/0,18.6,6.8,25.7,0.3
mushroom-best,3,0/3/0,1.18e+07,294.3,106.6,54.7
mzzv11,3,0/3/0,58.3,20.5,11.6,0.0
mzzv42z,3,0/3/0,62.1,7.4,8.5,0.0
n2seq36q,3,3/0/0,99.4,0.8,3.3,0.0
n3div36,3,3/0/0,99.3,0.4,1.0,0.0
n5-3,3,0/3/0,33.5,0.3,13.0,0.0
neos-1122047,3,3/0/0,1.5,1.3,2.6,0.0
neos-1171448,3,3/0/0,5.8,0.6,3.9,0.0
neos-1171737,3,3/0/0,12.9,0.2,3.8,0.0
neos-1354092,3,0/3/0,18.7,236.3,30.5,0.0
neos-1445765,3,3/0/0,40.4,33.9,10.3,0.0
neos-1456979,3,0/1/2,121.1,12.6,309.5,23.8
neos-1582420,3,0/3/0,67.4,1.0,62.0,5.7
neos-2657525-crna,3,0/3/0,1243.3,1.4,505.0,9.8
neos-2746589-doon,3,0/3/0,1312.0,102.8,198.7,27.4
neos-2978193-inde,3,3/0/0,5.3,0.2,3.9,0.0
neos-2987310-joes,3,0/0/0,0.0,0.1,0.0,0.0
neos-3004026-krka,0,0/0/0,-,-,-,-
neos-3024952-loue,3,0/0/3,618.5,167.5,2000.0,4.8
neos-3046615-murg,3,0/3/0,43.8,0.2,151.0,61.5
neos-3083819-nubu,3,0/3/0,0.8,0.1,1.0,0.0
neos-3216931-puriri,3,0/0/3,61.4,1247.4,1036.8,0.3
neos-3381206-awhea,3,0/0/3,4.9,15.6,768.9,0.6
neos-3402294-bobin,3,3/0/0,135.9,6.0,10.6,0.0
neos-3555904-turama,0,0/0/0,-,-,-,-
neos-3627168-kasai,3,3/0/0,1.2,0.1,22.0,0.3
neos-3656078-kumeu,3,0/0/3,684.6,1417.7,914.6,20.8
neos-3754480-nidda,3,3/0/0,29.6,0.1,10.3,0.0
neos-4300652-rahue,1,0/0/1,300.3,3479.5,717.0,0.0
neos-4338804-snowy,3,0/3/0,54509.9,0.4,125.6,39.3
neos-4387871-tavua,3,0/0/3,745.9,10.0,929.8,505.2
neos-4413714-turia,3,3/0/0,797.3,14.4,11.0,0.0
neos-4532248-waihi,3,0/0/3,949.4,786.2,727.3,20.1
neos-4647030-tutaki,3,3/0/0,109.4,11.9,13.0,0.0
neos-4722843-widden,3,0/3/0,354.5,93.6,149.3,8.9
neos-4738912-atrato,3,0/3/0,10.4,0.3,8.9,0.0
neos-4763324-toguru,3,3/0/0,50.6,21.9,8.0,0.0
neos-4954672-berkel,3,3/0/0,47.9,0.1,11.5,0.0
neos-5049753-cuanza,0,0/0/0,-,-,-,-
neos-5052403-cygnet,3,1/0/2,6.0,2734.7,3.6,0.0
neos-5093327-huahum,3,3/0/0,74.7,4.0,43.1,5.4
neos-5104907-jarama,0,0/0/0,-,-,-,-
neos-5107597-kakapo,3,2/1/0,43341.6,1.9,140.3,109.4
neos-5114902-kasavu,0,0/0/0,-,-,-,-
neos-5188808-nattai,3,3/0/0,736.3,2.0,16.4,0.0
neos-5195221-niemur,3,3/0/0,452.9,6.4,4.8,0.0
neos-631710,3,3/0/0,162.4,994.3,1.0,0.0
neos-662469,3,0/3/0,1211.0,5.0,4.0,0.0
neos-787933,3,3/0/0,166.7,5.5,1.0,0.0
neos-827175,3,3/0/0,7.1,1.3,1.0,0.0
neos-848589,3,3/0/0,4.58e+05,51.1,73.3,23.3
neos-860300,3,3/0/0,42.5,0.7,15.6,0.0
neos-873061,3,3/0/0,53.5,487.3,31.3,1.3
neos-911970,3,0/3/0,260.0,0.1,22.0,0.0
neos-933966,3,0/3/0,77.3,18.0,13.8,0.0
neos-950242,3,3/0/0,4.3,18.3,22.3,0.0
neos-957323,3,3/0/0,5.2,11.5,1.0,0.0
neos-960392,3,3/0/0,2.4,18.8,28.4,0.0
neos10,3,0/3/0,74.7,0.1,2.0,0.0
neos16,2,0/0/2,2.4,8.8,1016.0,7.9
neos17,3,3/0/0,261.3,0.1,34.9,2.7
neos20,3,0/0/3,38.2,5.1,1033.5,55.6
neos5,3,3/0/0,21.5,0.1,2.7,0.0
neos7,3,0/3/0,34.3,0.2,14.9,0.8
neos8,3,0/3/0,100.0,0.1,3.6,0.0
net12,3,3/0/0,34.9,3.8,20.3,0.0
netdiversion,3,3/0/0,77.8,523.4,12.9,0.0
nexp-150-20-8-5,3,3/0/0,165.5,1.6,31.3,0.3
nh97p,1,0/0/1,9.0,23.9,1956.0,598.0
nh97t,3,0/0/3,9.8,12.9,1015.0,209.3
noswot,3,0/3/0,3.9,0.1,9.9,0.4
ns1116954,2,1/1/0,0.0,1280.6,142.2,4.5
ns1208400,3,3/0/0,126.0,50.2,107.2,0.0
ns1644855,3,0/3/0,28.3,440.0,6.0,0.0
ns1760995,3,3/0/0,18.4,153.4,20.1,0.3
ns1830653,3,1/1/1,438.5,11.3,260.5,10.3
ns1952667,0,0/0/0,-,-,-,-
nsrand-ipx,3,3/0/0,99.1,0.1,1.0,0.0
nu25-pr12,3,0/3/0,79.6,0.1,3.0,0.0
nursesched-medium-hint03,3,0/3/0,1150.1,187.3,32.3,0.0
nursesched-sprint02,3,0/3/0,29.3,2.4,11.6,0.0
nw04,3,3/0/0,28.5,1.2,7.8,0.0
opm2-z10-s4,3,3/0/0,94.2,92.2,1.0,0.0
opt1217,3,0/3/0,1.4,0.1,5.3,0.0
p200x1188c,3,3/0/0,3.9,0.1,31.0,1.0
p2756,3,3/0/0,121.2,0.1,3.0,0.0
peg-solitaire-a3,0,0/0/0,-,-,-,-
pg,3,3/0/0,18.9,0.1,9.7,0.0
pg5_34,3,3/0/0,6.4,0.1,6.8,0.0
physiciansched3-3,0,0/0/0,-,-,-,-
physiciansched6-2,3,0/0/3,124.9,157.2,1297.6,2.4
piperout-08,3,0/0/3,40.0,48.6,1478.9,5.4
piperout-27,2,0/0/2,94.9,76.8,1363.6,0.0
pk1,3,3/0/0,424.7,0.1,31.9,0.3
pp08a,3,3/0/0,76.3,0.1,19.3,0.0
pp08aCUTS,3,3/0/0,19.4,0.1,15.1,0.0
proteindesign121hz512p9,3,0/3/0,10.5,41.6,162.7,7.8
proteindesign122trx11p8,3,0/0/3,6.6,379.7,808.8,15.7
protfold,3,3/0/0,65.8,40.1,29.1,0.3
qap10,3,3/0/0,50.0,26.7,4.0,0.0
qiu,3,3/0/0,1563.9,0.1,3.3,0.0
rB10-011000,3,3/0/0,262.4,0.6,28.3,0.3
rB10-011001,3,3/0/0,215.4,0.7,25.4,0.3
rB11-010000,3,3/0/0,341.2,2.2,20.2,0.0
rB11-110001,3,3/0/0,210.1,3.4,21.4,0.0
rB12-111111,3,0/2/1,81.3,28.5,737.3,9.7
rC10-001000,3,3/0/0,270.1,0.2,27.6,0.0
rC10-100001,3,2/1/0,527.3,2.3,118.2,1.7
rC11-010100,3,0/3/0,333.8,2.1,2.0,0.0
rC11-011100,3,0/3/0,480.5,0.8,2.0,0.0
rC12-100000,3,3/0/0,315.7,7.6,39.1,1.1
rC12-111100,3,3/0/0,194.9,0.6,1.0,0.0
radiationm18-12-05,3,0/3/0,179.2,1.6,66.5,2.8
radiationm40-10-02,3,0/3/0,148.0,19.2,185.6,24.3
rail01,0,0/0/0,-,-,-,-
rail02,0,0/0/0,-,-,-,-
rail507,3,3/0/0,25.1,4.6,1.0,0.0
ran14x18-disj-8,3,3/0/0,19.3,0.2,23.3,0.6
rd-rplusc-21,3,0/0/3,101.4,36.7,615.5,262.9
reblock115,3,3/0/0,16.9,0.6,25.8,0.6
rmatr100-p10,3,3/0/0,2.2,1.4,4.3,0.0
rmatr200-p5,3,3/0/0,19.9,80.9,6.0,0.0
rocI-4-11,1,0/0/1,66.4,30.9,791.0,1.0
rocII-5-11,3,0/1/2,90.6,24.4,847.2,340.6
roi2alpha3n4,3,3/0/0,48.9,5.2,6.0,0.0
roi5alpha10n8,3,3/0/0,53.5,80.7,7.0,0.0
roll3000,3,0/3/0,41.8,0.8,76.0,13.1
rout,3,0/3/0,13203.0,0.1,32.3,0.6
s100,3,1/2/0,43.4,2370.9,6.0,0.0
s250r10,3,0/3/0,0.1,333.5,3.0,0.0
satellites2-40,0,0/0/0,-,-,-,-
satellites2-60-fs,0,0/0/0,-,-,-,-
savsched1,0,0/0/0,-,-,-,-
sct2,3,3/0/0,20.7,0.1,4.6,0.0
set1ch,3,3/0/0,22.8,0.1,31.0,1.0
seymour,3,3/0/0,16.1,1.4,1.0,0.0
seymour1,3,3/0/0,4.5,1.7,3.3,0.0
sing326,3,3/0/0,57.0,75.5,14.5,0.3
sing44,3,3/0/0,21.7,73.2,5.1,0.0
snp-02-004-104,3,0/3/0,74.1,57.0,33.3,1.0
sorrell3,3,3/0/0,39.9,5.2,1.0,0.0
sp150x300d,3,3/0/0,1.4,0.1,31.3,1.3
sp97ar,3,3/0/0,6420.0,2.8,2.2,0.0
sp98ar,3,3/0/0,698.4,1.5,1.0,0.0
splice1k1,3,3/0/0,99.0,131.8,9.0,0.0
square41,0,0/0/0,-,-,-,-
square47,0,0/0/0,-,-,-,-
supportcase10,3,3/0/0,47.2,400.9,11.0,0.0
supportcase12,3,0/3/0,4.6,37.6,3.6,0.0
supportcase18,3,3/0/0,41.7,1.1,1.0,0.0
supportcase26,3,3/0/0,54.6,0.1,7.0,0.0
supportcase33,3,0/3/0,94.1,4.3,135.6,31.2
supportcase40,3,3/0/0,49.2,1.1,7.7,0.0
supportcase42,3,0/3/0,5.47e+11,83.5,89.0,0.0
supportcase6,3,3/0/0,0.5,17.9,4.0,0.0
supportcase7,3,3/0/0,12.4,3.5,8.5,0.0
swath,3,1/2/0,191.6,2.7,117.8,35.0
swath1,3,3/0/0,28.4,0.6,58.3,14.3
swath3,3,3/0/0,17.2,0.7,60.3,15.3
t1717,2,2/0/0,95.2,174.0,22.7,0.0
tbfp-network,3,3/0/0,8.8,39.4,11.1,0.0
thor50dday,3,3/0/0,303.3,186.0,25.3,1.9
timtab1,3,0/3/0,60.2,0.7,213.9,88.1
timtab2,3,0/0/3,65.5,5.7,890.8,345.6
tr12-30,3,3/0/0,54.6,0.1,30.2,1.2
traininstance2,3,0/1/2,55.2,28.7,1655.2,51.1
traininstance6,3,0/1/2,311.3,6.3,709.7,98.6
trento1,3,0/3/0,6.3,50.2,6.3,0.0
triptim1,3,0/3/0,0.2,71.8,3.0,0.0
uccase12,3,3/0/0,337.6,262.7,15.0,0.0
uccase9,3,3/0/0,191.8,42.6,21.6,0.8
uct-subprob,3,3/0/0,19.5,0.6,10.5,0.0
unitcal_7,3,0/1/2,24.7,74.0,882.3,153.8
var-smallemery-m6j6,3,3/0/0,22.5,5.1,5.3,0.0
vpm2,3,3/0/0,460.3,0.1,20.4,0.0
wachplan,3,0/3/0,0.0,1.3,19.6,0.0
